agent,perturb_rate,repair_cost,threshold,seed,viability,survived,success,steps,hazard_hits,repairs,final_energy,mean_self_error,mean_reliability
mirror,0.08,8,0.65,208493,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,8,0.8,208493,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209404,152.5,1,1,43,0,0,25.0,0.6190476190476191,0.7498663603070325
mirror,0.08,10,0.35,209404,152.5,1,1,43,0,0,25.0,0.6190476190476191,0.7498663603070325
mirror,0.08,10,0.5,209404,-9.0,0,0,51,2,2,-5.0,0.47058823529411764,0.9089200578771595
mirror,0.08,10,0.65,209404,118.9,1,1,63,1,3,1.0,0.5967741935483871,0.9369378511725407
mirror,0.08,10,0.8,209404,118.9,1,1,63,1,3,1.0,0.5967741935483871,0.9369378511725407
baseline,0.08,10,-1.0,209405,122.7,1,1,20,1,0,38.0,1.368421052631579,0.923325657894737
mirror,0.08,10,0.35,209405,122.7,1,1,20,1,0,38.0,1.368421052631579,0.923325657894737
mirror,0.08,10,0.5,209405,122.7,1,1,20,1,0,38.0,1.368421052631579,0.923325657894737
mirror,0.08,10,0.65,209405,122.7,1,1,20,1,0,38.0,1.368421052631579,0.923325657894737
mirror,0.08,10,0.8,209405,122.7,1,1,20,1,0,38.0,1.368421052631579,0.923325657894737
baseline,0.08,10,-1.0,209406,37.5,0,0,50,0,0,0.0,1.58,0.7156073025167972
mirror,0.08,10,0.35,209406,20.8,0,0,48,0,1,-8.0,1.5208333333333333,0.7436000325515857
mirror,0.08,10,0.5,209406,157.6,1,1,52,0,1,24.0,0.6078431372549019,0.9520003839687652
mirror,0.08,10,0.65,209406,157.4,1,1,50,0,1,26.0,0.5510204081632653,0.9685649898781932
mirror,0.08,10,0.8,209406,157.4,1,1,50,0,1,26.0,0.5510204081632653,0.9685649898781932
baseline,0.08,10,-1.0,209407,31.5,0,0,58,1,0,0.0,2.206896551724138,0.6864513613223303
mirror,0.08,10,0.35,209407,14.0,0,0,48,1,1,0.0,2.125,0.7874193952246559
mirror,0.08,10,0.5,209407,-14.0,0,0,43,2,1,-5.0,2.116279069767442,0.890087542080627
mirror,0.08,10,0.65,209407,119.4,1,1,68,1,3,-4.0,1.5223880597014925,0.9215694012770034
mirror,0.08,10,0.8,209407,119.4,1,1,68,1,3,-4.0,1.5223880597014925,0.9215694012770034
baseline,0.08,10,-1.0,209408,-19.5,0,0,30,2,0,0.0,2.533333333333333,0.7135068762184155
mirror,0.08,10,0.35,209408,-64.5,0,0,20,3,1,-10.0,1.6,0.930276345503086
mirror,0.08,10,0.5,209408,-64.5,0,0,20,3,1,-10.0,1.6,0.930276345503086
mirror,0.08,10,0.65,209408,-64.5,0,0,20,3,1,-10.0,1.6,0.930276345503086
mirror,0.08,10,0.8,209408,-64.5,0,0,20,3,1,-10.0,1.6,0.930276345503086
baseline,0.08,10,-1.0,209409,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
mirror,0.08,10,0.35,209409,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
mirror,0.08,10,0.5,209409,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
mirror,0.08,10,0.65,209409,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
mirror,0.08,10,0.8,209409,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
baseline,0.08,10,-1.0,209410,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209410,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209410,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209410,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209410,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209411,37.5,0,0,50,0,0,0.0,3.9,0.7108411604260771
mirror,0.08,10,0.35,209411,37.5,0,0,50,0,0,0.0,3.9,0.7108411604260771
mirror,0.08,10,0.5,209411,19.2,0,0,58,1,2,-2.0,2.7413793103448274,0.8991201690199159
mirror,0.08,10,0.65,209411,2.9,0,0,34,0,2,-4.0,3.7058823529411766,0.8972205082857414
mirror,0.08,10,0.8,209411,2.9,0,0,34,0,2,-4.0,3.7058823529411766,0.8972205082857414
baseline,0.08,10,-1.0,209412,37.5,0,0,50,0,0,0.0,2.4,0.8504357555528484
mirror,0.08,10,0.35,209412,37.5,0,0,50,0,0,0.0,2.4,0.8504357555528484
mirror,0.08,10,0.5,209412,37.5,0,0,50,0,0,0.0,2.4,0.8504357555528484
mirror,0.08,10,0.65,209412,20.1,0,0,41,0,1,-1.0,1.7073170731707317,0.90041824323981
mirror,0.08,10,0.8,209412,20.1,0,0,41,0,1,-1.0,1.7073170731707317,0.90041824323981
baseline,0.08,10,-1.0,209413,-19.5,0,0,30,2,0,0.0,1.0,0.7544537024770894
mirror,0.08,10,0.35,209413,-19.5,0,0,30,2,0,0.0,1.0,0.7544537024770894
mirror,0.08,10,0.5,209413,-64.5,0,0,20,3,1,-10.0,0.4,0.9357443974444701
mirror,0.08,10,0.65,209413,-64.5,0,0,20,3,1,-10.0,0.4,0.9357443974444701
mirror,0.08,10,0.8,209413,-64.5,0,0,20,3,1,-10.0,0.4,0.9357443974444701
baseline,0.08,10,-1.0,209414,123.2,1,1,25,1,0,33.0,0.6666666666666666,0.7774088529611242
mirror,0.08,10,0.35,209414,123.2,1,1,25,1,0,33.0,0.6666666666666666,0.7774088529611242
mirror,0.08,10,0.5,209414,106.0,1,1,18,1,1,30.0,0.5294117647058824,0.9211952895220588
mirror,0.08,10,0.65,209414,106.0,1,1,18,1,1,30.0,0.4117647058823529,0.9732215555277953
mirror,0.08,10,0.8,209414,106.0,1,1,18,1,1,30.0,0.4117647058823529,0.9732215555277953
baseline,0.08,10,-1.0,209415,-19.5,0,0,30,2,0,0.0,4.466666666666667,0.5893905012540487
mirror,0.08,10,0.35,209415,-20.5,0,0,46,3,1,0.0,1.8043478260869565,0.9421321918355862
mirror,0.08,10,0.5,209415,-20.5,0,0,46,3,1,0.0,1.8043478260869565,0.9421321918355862
mirror,0.08,10,0.65,209415,19.1,0,0,57,1,2,-1.0,1.719298245614035,0.9473739675879908
mirror,0.08,10,0.8,209415,19.1,0,0,57,1,2,-1.0,1.719298245614035,0.9473739675879908
baseline,0.08,10,-1.0,209416,-2.6999999999999993,0,0,59,3,0,-3.0,0.9152542372881356,0.6420130760582016
mirror,0.08,10,0.35,209416,14.0,0,0,48,1,1,0.0,0.8541666666666666,0.7364191930961695
mirror,0.08,10,0.5,209416,157.3,1,1,49,0,1,27.0,0.3541666666666667,0.9531749020308341
mirror,0.08,10,0.65,209416,157.5,1,1,51,0,1,25.0,0.3,0.9724788244685456
mirror,0.08,10,0.8,209416,157.5,1,1,51,0,1,25.0,0.3,0.9724788244685456
baseline,0.08,10,-1.0,209417,-19.5,0,0,30,2,0,0.0,0.9333333333333333,0.6537549749514328
mirror,0.08,10,0.35,209417,-31.1,0,0,37,2,2,-9.0,0.5945945945945946,0.904674571933953
mirror,0.08,10,0.5,209417,-31.2,0,0,36,2,2,-8.0,0.4444444444444444,0.9439245791053915
mirror,0.08,10,0.65,209417,-31.4,0,0,34,2,2,-6.0,0.4117647058823529,0.9392101582980822
mirror,0.08,10,0.8,209417,-31.4,0,0,34,2,2,-6.0,0.4117647058823529,0.9392101582980822
baseline,0.08,10,-1.0,209418,129.7,1,1,22,0,0,28.0,0.8095238095238095,0.9954166666666666
mirror,0.08,10,0.35,209418,129.7,1,1,22,0,0,28.0,0.8095238095238095,0.9954166666666666
mirror,0.08,10,0.5,209418,129.7,1,1,22,0,0,28.0,0.8095238095238095,0.9954166666666666
mirror,0.08,10,0.65,209418,129.7,1,1,22,0,0,28.0,0.8095238095238095,0.9954166666666666
mirror,0.08,10,0.8,209418,129.7,1,1,22,0,0,28.0,0.8095238095238095,0.9954166666666666
baseline,0.08,10,-1.0,209419,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209419,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209419,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209419,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209419,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209420,-48.0,0,0,20,3,0,0.0,1.1,0.9316869921875
mirror,0.08,10,0.35,209420,-48.0,0,0,20,3,0,0.0,1.1,0.9316869921875
mirror,0.08,10,0.5,209420,-48.0,0,0,20,3,0,0.0,1.1,0.9316869921875
mirror,0.08,10,0.65,209420,-37.0,0,0,20,2,1,0.0,1.0,0.9592953756698614
mirror,0.08,10,0.8,209420,-37.0,0,0,20,2,1,0.0,1.0,0.9592953756698614
baseline,0.08,10,-1.0,209421,37.5,0,0,50,0,0,0.0,2.46,0.7027001106170387
mirror,0.08,10,0.35,209421,20.7,0,0,47,0,1,-7.0,2.3617021276595747,0.7384054070408292
mirror,0.08,10,0.5,209421,20.0,0,0,40,0,1,0.0,2.175,0.809090182700678
mirror,0.08,10,0.65,209421,3.3999999999999995,0,0,39,0,2,-9.0,1.9487179487179487,0.9106879311212277
mirror,0.08,10,0.8,209421,3.3999999999999995,0,0,39,0,2,-9.0,1.9487179487179487,0.9106879311212277
baseline,0.08,10,-1.0,209422,31.5,0,0,58,1,0,0.0,1.8275862068965518,0.6578511765828219
mirror,0.08,10,0.35,209422,14.899999999999999,0,0,57,1,1,-9.0,1.7894736842105263,0.6736578667405619
mirror,0.08,10,0.5,209422,136.2,1,1,71,1,2,3.0,1.0714285714285714,0.9054988797844121
mirror,0.08,10,0.65,209422,106.2,1,1,20,1,1,28.0,1.4210526315789473,0.9401034025493421
mirror,0.08,10,0.8,209422,106.2,1,1,20,1,1,28.0,1.4210526315789473,0.9401034025493421
baseline,0.08,10,-1.0,209423,-19.5,0,0,30,2,0,0.0,1.3666666666666667,0.7054305866629315
mirror,0.08,10,0.35,209423,-36.6,0,0,24,2,1,-4.0,0.4583333333333333,0.9135586919101781
mirror,0.08,10,0.5,209423,-8.5,0,0,30,1,1,0.0,1.0333333333333334,0.8850576242466235
mirror,0.08,10,0.65,209423,-8.5,0,0,30,1,1,0.0,0.9666666666666667,0.9612403567678685
mirror,0.08,10,0.8,209423,-8.5,0,0,30,1,1,0.0,0.9666666666666667,0.9612403567678685
baseline,0.08,10,-1.0,209424,31.5,0,0,58,1,0,0.0,2.0,0.6199889910471942
mirror,0.08,10,0.35,209424,151.3,1,1,57,1,1,27.0,1.1071428571428572,0.858246396241669
mirror,0.08,10,0.5,209424,151.7,1,1,61,1,1,23.0,0.7666666666666667,0.9455971115445501
mirror,0.08,10,0.65,209424,106.5,1,1,23,1,1,25.0,1.9090909090909092,0.8934856452706256
mirror,0.08,10,0.8,209424,106.5,1,1,23,1,1,25.0,1.9090909090909092,0.8934856452706256
baseline,0.08,10,-1.0,209425,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209425,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209425,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209425,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209425,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209426,-19.5,0,0,30,2,0,0.0,3.533333333333333,0.6849198073457773
mirror,0.08,10,0.35,209426,-37.0,0,0,20,2,1,0.0,2.2,0.9414039857556977
mirror,0.08,10,0.5,209426,-37.0,0,0,20,2,1,0.0,2.2,0.9414039857556977
mirror,0.08,10,0.65,209426,-37.0,0,0,20,2,1,0.0,1.95,0.9550205196891497
mirror,0.08,10,0.8,209426,-37.0,0,0,20,2,1,0.0,1.95,0.9550205196891497
baseline,0.08,10,-1.0,209427,60.0,0,0,68,0,0,0.0,3.3676470588235294,0.49271855297747597
mirror,0.08,10,0.35,209427,-8.5,0,0,30,1,1,0.0,1.4333333333333333,0.8214937168809585
mirror,0.08,10,0.5,209427,-36.4,0,0,26,2,1,-6.0,1.4615384615384615,0.8727398518845786
mirror,0.08,10,0.65,209427,-8.5,0,0,30,1,1,0.0,1.4666666666666666,0.923081424550319
mirror,0.08,10,0.8,209427,-8.5,0,0,30,1,1,0.0,1.4666666666666666,0.923081424550319
baseline,0.08,10,-1.0,209428,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209428,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209428,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209428,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209428,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209429,37.5,0,0,50,0,0,0.0,1.96,0.7932807448556118
mirror,0.08,10,0.35,209429,37.5,0,0,50,0,0,0.0,1.96,0.7932807448556118
mirror,0.08,10,0.5,209429,20.3,0,0,43,0,1,-3.0,1.9069767441860466,0.8652731823940577
mirror,0.08,10,0.65,209429,48.1,0,0,72,0,2,-6.0,1.6944444444444444,0.9440542437667401
mirror,0.08,10,0.8,209429,48.1,0,0,72,0,2,-6.0,1.6944444444444444,0.9440542437667401
baseline,0.08,10,-1.0,209430,3.0,0,0,48,2,0,0.0,3.9375,0.6541635704995082
mirror,0.08,10,0.35,209430,100.6,1,1,32,2,1,24.0,1.096774193548387,0.9655570533024772
mirror,0.08,10,0.5,209430,100.6,1,1,32,2,1,24.0,1.096774193548387,0.9655570533024772
mirror,0.08,10,0.65,209430,-43.6,0,0,48,4,2,-4.0,1.2708333333333333,0.9219171320891997
mirror,0.08,10,0.8,209430,-43.6,0,0,48,4,2,-4.0,1.2708333333333333,0.9219171320891997
baseline,0.08,10,-1.0,209431,54.0,0,0,76,1,0,0.0,1.3157894736842106,0.5916232255194964
mirror,0.08,10,0.35,209431,14.0,0,0,48,1,1,0.0,0.6666666666666666,0.7655941046033812
mirror,0.08,10,0.5,209431,135.4,1,1,63,1,2,11.0,0.3064516129032258,0.9290363034363257
mirror,0.08,10,0.65,209431,162.2,1,1,56,0,2,28.0,0.16363636363636364,0.969069444189531
mirror,0.08,10,0.8,209431,162.2,1,1,56,0,2,28.0,0.16363636363636364,0.969069444189531
baseline,0.08,10,-1.0,209432,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209432,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209432,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209432,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209432,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209433,31.5,0,0,58,1,0,0.0,1.1896551724137931,0.9035160965275544
mirror,0.08,10,0.35,209433,31.5,0,0,58,1,0,0.0,1.1896551724137931,0.9035160965275544
mirror,0.08,10,0.5,209433,31.5,0,0,58,1,0,0.0,1.1896551724137931,0.9035160965275544
mirror,0.08,10,0.65,209433,20.0,0,0,40,0,1,0.0,1.15,0.948327327712537
mirror,0.08,10,0.8,209433,20.0,0,0,40,0,1,0.0,1.15,0.948327327712537
baseline,0.08,10,-1.0,209434,129.3,1,1,18,0,0,32.0,0.058823529411764705,0.9943382352941176
mirror,0.08,10,0.35,209434,129.3,1,1,18,0,0,32.0,0.058823529411764705,0.9943382352941176
mirror,0.08,10,0.5,209434,129.3,1,1,18,0,0,32.0,0.058823529411764705,0.9943382352941176
mirror,0.08,10,0.65,209434,129.3,1,1,18,0,0,32.0,0.058823529411764705,0.9943382352941176
mirror,0.08,10,0.8,209434,129.3,1,1,18,0,0,32.0,0.058823529411764705,0.9943382352941176
baseline,0.08,10,-1.0,209435,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209435,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209435,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209435,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209435,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209436,9.0,0,0,40,1,0,0.0,3.1,0.660662510879271
mirror,0.08,10,0.35,209436,9.0,0,0,40,1,0,0.0,3.1,0.660662510879271
mirror,0.08,10,0.5,209436,-42.8,0,0,30,3,1,-2.0,1.8666666666666667,0.9248433982546946
mirror,0.08,10,0.65,209436,-60.1,0,0,22,3,2,-4.0,1.8636363636363635,0.91427555342089
mirror,0.08,10,0.8,209436,-60.1,0,0,22,3,2,-4.0,1.8636363636363635,0.91427555342089
baseline,0.08,10,-1.0,209437,-31.5,0,0,46,4,0,0.0,0.6304347826086957,0.8184439217476225
mirror,0.08,10,0.35,209437,-31.5,0,0,46,4,0,0.0,0.6304347826086957,0.8184439217476225
mirror,0.08,10,0.5,209437,-38.0,0,0,36,3,2,0.0,0.3611111111111111,0.9521861230579817
mirror,0.08,10,0.65,209437,-38.0,0,0,36,3,2,0.0,0.3611111111111111,0.9521861230579817
mirror,0.08,10,0.8,209437,-38.0,0,0,36,3,2,0.0,0.3611111111111111,0.9521861230579817
baseline,0.08,10,-1.0,209438,96.9,1,0,80,0,0,6.0,2.9125,0.6337831839866188
mirror,0.08,10,0.35,209438,13.899999999999999,0,0,73,2,2,-9.0,2.3972602739726026,0.8052048649417805
mirror,0.08,10,0.5,209438,2.1999999999999993,0,0,53,1,3,-7.0,2.018867924528302,0.8603597996850418
mirror,0.08,10,0.65,209438,134.2,1,1,25,0,1,33.0,1.9166666666666667,0.9282870685316817
mirror,0.08,10,0.8,209438,134.2,1,1,25,0,1,33.0,1.9166666666666667,0.9282870685316817
baseline,0.08,10,-1.0,209439,-19.5,0,0,30,2,0,0.0,0.9,0.7060072594254321
mirror,0.08,10,0.35,209439,-64.5,0,0,20,3,1,-10.0,0.35,0.9163135303248231
mirror,0.08,10,0.5,209439,-37.0,0,0,20,2,1,0.0,0.3,0.9431160798800766
mirror,0.08,10,0.65,209439,-25.2,0,0,28,1,2,-8.0,0.8214285714285714,0.943424974232396
mirror,0.08,10,0.8,209439,-25.2,0,0,28,1,2,-8.0,0.8214285714285714,0.943424974232396
baseline,0.08,10,-1.0,209440,129.3,1,1,18,0,0,32.0,0.17647058823529413,0.9943382352941176
mirror,0.08,10,0.35,209440,129.3,1,1,18,0,0,32.0,0.17647058823529413,0.9943382352941176
mirror,0.08,10,0.5,209440,129.3,1,1,18,0,0,32.0,0.17647058823529413,0.9943382352941176
mirror,0.08,10,0.65,209440,129.3,1,1,18,0,0,32.0,0.17647058823529413,0.9943382352941176
mirror,0.08,10,0.8,209440,129.3,1,1,18,0,0,32.0,0.17647058823529413,0.9943382352941176
baseline,0.08,10,-1.0,209441,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209441,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209441,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209441,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209441,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209442,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
mirror,0.08,10,0.35,209442,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
mirror,0.08,10,0.5,209442,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
mirror,0.08,10,0.65,209442,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
mirror,0.08,10,0.8,209442,129.3,1,1,18,0,0,32.0,0.6470588235294118,0.9943382352941176
baseline,0.08,10,-1.0,209443,-19.5,0,0,30,2,0,0.0,2.033333333333333,0.7233025756213202
mirror,0.08,10,0.35,209443,-37.0,0,0,20,2,1,0.0,0.95,0.906945328687178
mirror,0.08,10,0.5,209443,-8.5,0,0,30,1,1,0.0,0.7666666666666667,0.9252653896097734
mirror,0.08,10,0.65,209443,-3.5,0,0,38,1,2,0.0,1.105263157894737,0.9484908070388322
mirror,0.08,10,0.8,209443,-3.5,0,0,38,1,2,0.0,1.105263157894737,0.9484908070388322
baseline,0.08,10,-1.0,209444,-19.5,0,0,30,2,0,0.0,1.6333333333333333,0.6652297328384833
mirror,0.08,10,0.35,209444,-25.1,0,0,29,1,2,-9.0,1.0344827586206897,0.8510380384038947
mirror,0.08,10,0.5,209444,-25.2,0,0,28,1,2,-8.0,0.8928571428571429,0.9133460134856851
mirror,0.08,10,0.65,209444,-25.4,0,0,26,1,2,-6.0,0.6923076923076923,0.9433516414662282
mirror,0.08,10,0.8,209444,-25.4,0,0,26,1,2,-6.0,0.6923076923076923,0.9433516414662282
baseline,0.08,10,-1.0,209445,129.6,1,1,21,0,0,29.0,1.4,0.9951874999999999
mirror,0.08,10,0.35,209445,129.6,1,1,21,0,0,29.0,1.4,0.9951874999999999
mirror,0.08,10,0.5,209445,129.6,1,1,21,0,0,29.0,1.4,0.9951874999999999
mirror,0.08,10,0.65,209445,129.6,1,1,21,0,0,29.0,1.4,0.9951874999999999
mirror,0.08,10,0.8,209445,129.6,1,1,21,0,0,29.0,1.4,0.9951874999999999
baseline,0.08,10,-1.0,209446,-19.5,0,0,30,2,0,0.0,1.8,0.7234427840195872
mirror,0.08,10,0.35,209446,-64.5,0,0,20,3,1,-10.0,1.05,0.9297989388490938
mirror,0.08,10,0.5,209446,-64.5,0,0,20,3,1,-10.0,1.05,0.9297989388490938
mirror,0.08,10,0.65,209446,-64.5,0,0,20,3,1,-10.0,1.05,0.9297989388490938
mirror,0.08,10,0.8,209446,-64.5,0,0,20,3,1,-10.0,1.05,0.9297989388490938
baseline,0.08,10,-1.0,209447,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209447,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209447,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209447,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209447,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209448,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209448,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209448,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209448,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209448,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209449,129.5,1,1,20,0,0,30.0,0.5789473684210527,0.9483418594520971
mirror,0.08,10,0.35,209449,129.5,1,1,20,0,0,30.0,0.5789473684210527,0.9483418594520971
mirror,0.08,10,0.5,209449,129.5,1,1,20,0,0,30.0,0.5789473684210527,0.9483418594520971
mirror,0.08,10,0.65,209449,129.5,1,1,20,0,0,30.0,0.5789473684210527,0.9483418594520971
mirror,0.08,10,0.8,209449,129.5,1,1,20,0,0,30.0,0.5789473684210527,0.9483418594520971
baseline,0.08,10,-1.0,209450,-19.5,0,0,30,2,0,0.0,1.0333333333333334,0.7544537024770894
mirror,0.08,10,0.35,209450,-19.5,0,0,30,2,0,0.0,1.0333333333333334,0.7544537024770894
mirror,0.08,10,0.5,209450,-64.5,0,0,20,3,1,-10.0,0.45,0.935848812113919
mirror,0.08,10,0.65,209450,-64.5,0,0,20,3,1,-10.0,0.45,0.935848812113919
mirror,0.08,10,0.8,209450,-64.5,0,0,20,3,1,-10.0,0.45,0.935848812113919
baseline,0.08,10,-1.0,209451,9.0,0,0,40,1,0,0.0,2.25,0.786140787026192
mirror,0.08,10,0.35,209451,9.0,0,0,40,1,0,0.0,2.25,0.786140787026192
mirror,0.08,10,0.5,209451,-7.8,0,0,37,1,1,-7.0,2.0,0.8263867916126149
mirror,0.08,10,0.65,209451,-65.7,0,0,34,4,2,-8.0,0.7058823529411765,0.9264912658328727
mirror,0.08,10,0.8,209451,-65.7,0,0,34,4,2,-8.0,0.7058823529411765,0.9264912658328727
baseline,0.08,10,-1.0,209452,31.5,0,0,58,1,0,0.0,2.3448275862068964,0.7322259122134842
mirror,0.08,10,0.35,209452,31.5,0,0,58,1,0,0.0,2.3448275862068964,0.7322259122134842
mirror,0.08,10,0.5,209452,-2.6000000000000005,0,0,47,1,2,-9.0,1.8085106382978724,0.8196923306208758
mirror,0.08,10,0.65,209452,24.6,0,0,70,1,3,-6.0,1.7571428571428571,0.895362276374352
mirror,0.08,10,0.8,209452,24.6,0,0,70,1,3,-6.0,1.7571428571428571,0.895362276374352
baseline,0.08,10,-1.0,209453,-31.5,0,0,46,4,0,0.0,1.9130434782608696,0.791914282276983
mirror,0.08,10,0.35,209453,-70.8,0,0,25,4,1,-7.0,1.6,0.9428746997733755
mirror,0.08,10,0.5,209453,-70.8,0,0,25,4,1,-7.0,1.6,0.9428746997733755
mirror,0.08,10,0.65,209453,-70.8,0,0,25,4,1,-7.0,1.6,0.9428746997733755
mirror,0.08,10,0.8,209453,-70.8,0,0,25,4,1,-7.0,1.6,0.9428746997733755
baseline,0.08,10,-1.0,209454,150.0,1,1,18,0,0,50.0,0.8235294117647058,0.9859558823529412
mirror,0.08,10,0.35,209454,150.0,1,1,18,0,0,50.0,0.8235294117647058,0.9859558823529412
mirror,0.08,10,0.5,209454,150.0,1,1,18,0,0,50.0,0.8235294117647058,0.9859558823529412
mirror,0.08,10,0.65,209454,150.0,1,1,18,0,0,50.0,0.8235294117647058,0.9859558823529412
mirror,0.08,10,0.8,209454,150.0,1,1,18,0,0,50.0,0.8235294117647058,0.9859558823529412
baseline,0.08,10,-1.0,209455,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.35,209455,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.5,209455,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.65,209455,129.3,1,1,18,0,0,32.0,0.0,1.0
mirror,0.08,10,0.8,209455,129.3,1,1,18,0,0,32.0,0.0,1.0
baseline,0.08,10,-1.0,209456,37.5,0,0,50,0,0,0.0,1.78,0.6549863740011552
mirror,0.08,10,0.35,209456,20.7,0,0,47,0,1,-7.0,1.6808510638297873,0.6839703617481331
mirror,0.08,10,0.5,209456,157.8,1,1,54,0,1,22.0,0.9245283018867925,0.9295221613807908
mirror,0.08,10,0.65,209456,157.8,1,1,54,0,1,22.0,0.8490566037735849,0.9464317653789689
mirror,0.08,10,0.8,209456,157.8,1,1,54,0,1,22.0,0.8490566037735849,0.9464317653789689
baseline,0.08,10,-1.0,209457,-19.5,0,0,30,2,0,0.0,3.3666666666666667,0.7308546326185792
mirror,0.08,10,0.35,209457,-36.0,0,0,30,2,1,-10.0,3.2333333333333334,0.7556204011405657
mirror,0.08,10,0.5,209457,24.6,0,0,70,1,3,-6.0,2.0285714285714285,0.8864814780003072
mirror,0.08,10,0.65,209457,-14.5,0,0,38,2,1,0.0,1.7105263157894737,0.9061691964128901
mirror,0.08,10,0.8,209457,-14.5,0,0,38,2,1,0.0,1.7105263157894737,0.9061691964128901
baseline,0.08,10,-1.0,209458,9.0,0,0,40,1,0,0.0,2.7,0.7502388855972081
mirror,0.08,10,0.35,209458,9.0,0,0,40,1,0,0.0,2.7,0.7502388855972081
mirror,0.08,10,0.5,209458,-42.6,0,0,32,3,1,-4.0,1.625,0.9322731482106756
