condition,episode,agent,viability,success,goal_ok,role_ok,battery_ok,tool_ok,self_error,repair_cost,repairs,contradictions,gated,mean_reliability
false_self_state,187,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,187,MemoryOnly,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
false_self_state,187,PersistentSelf,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
false_self_state,187,MirrorNeuroSymbolic,119.39999999999999,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,4,4,0.6465194025245664
false_self_state,188,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,188,MemoryOnly,120.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,36,0,0.0
false_self_state,188,PersistentSelf,120.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,36,0,0.0
false_self_state,188,MirrorNeuroSymbolic,105.75,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,15,15,0.7618728674600959
false_self_state,189,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,189,MemoryOnly,84.4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,16,0,0.0
false_self_state,189,PersistentSelf,84.4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,16,0,0.0
false_self_state,189,MirrorNeuroSymbolic,110.8,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,8,8,0.7123454890146411
false_self_state,190,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,190,MemoryOnly,95.9,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,21,0,0.0
false_self_state,190,PersistentSelf,95.9,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,21,0,0.0
false_self_state,190,MirrorNeuroSymbolic,88.85000000000001,1.0,1.0,1.0,0.0,1.0,1.0,8.0,2,8,7,0.6814878737205231
false_self_state,191,NeuralOnly,60.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0.0
false_self_state,191,MemoryOnly,120.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,34,0,0.0
false_self_state,191,PersistentSelf,94.6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,34,0,0.0
false_self_state,191,MirrorNeuroSymbolic,106.2,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,13,10,0.7464337663524387
false_self_state,192,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,192,MemoryOnly,121.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,27,0,0.0
false_self_state,192,PersistentSelf,121.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,27,0,0.0
false_self_state,192,MirrorNeuroSymbolic,106.2,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,12,12,0.7165072868630075
false_self_state,193,NeuralOnly,60.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0.0
false_self_state,193,MemoryOnly,120.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,35,0,0.0
false_self_state,193,PersistentSelf,120.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,35,0,0.0
false_self_state,193,MirrorNeuroSymbolic,105.8,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,15,14,0.6963257307913505
false_self_state,194,NeuralOnly,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.0
false_self_state,194,MemoryOnly,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
false_self_state,194,PersistentSelf,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
false_self_state,194,MirrorNeuroSymbolic,106.25,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,12,11,0.7018960547043565
false_self_state,195,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,195,MemoryOnly,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
false_self_state,195,PersistentSelf,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
false_self_state,195,MirrorNeuroSymbolic,115.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,7,6,0.70699334904041
false_self_state,196,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,196,MemoryOnly,121.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,29,0,0.0
false_self_state,196,PersistentSelf,121.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,29,0,0.0
false_self_state,196,MirrorNeuroSymbolic,106.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,8,7,0.8058236357193156
false_self_state,197,NeuralOnly,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,197,MemoryOnly,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
false_self_state,197,PersistentSelf,122.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,17,0,0.0
false_self_state,197,MirrorNeuroSymbolic,110.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,8,7,0.6827730243506636
false_self_state,198,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,198,MemoryOnly,94.6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,34,0,0.0
false_self_state,198,PersistentSelf,120.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,34,0,0.0
false_self_state,198,MirrorNeuroSymbolic,105.65,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,16,15,0.6362002931171055
false_self_state,199,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,199,MemoryOnly,120.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,33,0,0.0
false_self_state,199,PersistentSelf,120.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,33,0,0.0
false_self_state,199,MirrorNeuroSymbolic,113.85,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,15,13,0.617174399771127
false_self_state,200,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,200,MemoryOnly,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
false_self_state,200,PersistentSelf,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
false_self_state,200,MirrorNeuroSymbolic,111.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,7,6,0.6902073373192705
false_self_state,201,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,201,MemoryOnly,121.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,23,0,0.0
false_self_state,201,PersistentSelf,95.7,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,23,0,0.0
false_self_state,201,MirrorNeuroSymbolic,106.8,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,8,8,0.8174806110058157
false_self_state,202,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,202,MemoryOnly,84.3,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,17,0,0.0
false_self_state,202,PersistentSelf,58.3,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,17,0,0.0
false_self_state,202,MirrorNeuroSymbolic,110.64999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,9,0.700225224696247
false_self_state,203,NeuralOnly,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,203,MemoryOnly,96.2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,18,0,0.0
false_self_state,203,PersistentSelf,96.2,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,18,0,0.0
false_self_state,203,MirrorNeuroSymbolic,89.3,1.0,1.0,1.0,0.0,1.0,1.0,8.0,2,5,4,0.7139227441961717
false_self_state,204,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,204,MemoryOnly,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
false_self_state,204,PersistentSelf,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
false_self_state,204,MirrorNeuroSymbolic,114.69999999999999,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,9,8,0.6513056374742683
false_self_state,205,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,205,MemoryOnly,122.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,12,0,0.0
false_self_state,205,PersistentSelf,122.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,12,0,0.0
false_self_state,205,MirrorNeuroSymbolic,115.25,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,5,5,0.6929327750929356
false_self_state,206,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,206,MemoryOnly,122.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,20,0,0.0
false_self_state,206,PersistentSelf,122.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,20,0,0.0
false_self_state,206,MirrorNeuroSymbolic,106.5,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,10,10,0.7343753525253778
false_self_state,207,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,207,MemoryOnly,121.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,21,0,0.0
false_self_state,207,PersistentSelf,121.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,21,0,0.0
false_self_state,207,MirrorNeuroSymbolic,114.05,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,13,13,0.6335637295555985
false_self_state,208,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
false_self_state,208,MemoryOnly,83.6,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,24,0,0.0
false_self_state,208,PersistentSelf,83.6,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,24,0,0.0
false_self_state,208,MirrorNeuroSymbolic,110.64999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,9,0.7362930095880802
false_self_state,209,NeuralOnly,-92.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0.0
false_self_state,209,MemoryOnly,95.6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,24,0,0.0
false_self_state,209,PersistentSelf,95.6,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,24,0,0.0
false_self_state,209,MirrorNeuroSymbolic,84.85000000000001,1.0,1.0,1.0,0.0,1.0,1.0,12.0,3,8,7,0.6962066342697294
false_self_state,210,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,210,MemoryOnly,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
false_self_state,210,PersistentSelf,123.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,6,0,0.0
false_self_state,210,MirrorNeuroSymbolic,119.7,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,2,2,0.6716580725315275
false_self_state,211,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,211,MemoryOnly,120.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,34,0,0.0
false_self_state,211,PersistentSelf,120.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,34,0,0.0
false_self_state,211,MirrorNeuroSymbolic,108.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,27,26,0.5853389956195331
false_self_state,212,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,212,MemoryOnly,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
false_self_state,212,PersistentSelf,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
false_self_state,212,MirrorNeuroSymbolic,109.94999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,14,13,0.6592526925377935
false_self_state,213,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,213,MemoryOnly,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
false_self_state,213,PersistentSelf,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
false_self_state,213,MirrorNeuroSymbolic,119.25,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,5,5,0.6632612578844814
false_self_state,214,NeuralOnly,60.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0.0
false_self_state,214,MemoryOnly,58.5,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,15,0,0.0
false_self_state,214,PersistentSelf,58.5,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,15,0,0.0
false_self_state,214,MirrorNeuroSymbolic,110.64999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,9,0.704484908475808
false_self_state,215,NeuralOnly,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0.0
false_self_state,215,MemoryOnly,57.3,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,27,0,0.0
false_self_state,215,PersistentSelf,57.3,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,27,0,0.0
false_self_state,215,MirrorNeuroSymbolic,84.69999999999999,1.0,1.0,1.0,0.0,1.0,1.0,12.0,3,9,8,0.704240266038123
false_self_state,216,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,216,MemoryOnly,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
false_self_state,216,PersistentSelf,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
false_self_state,216,MirrorNeuroSymbolic,114.64999999999999,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,9,9,0.6068807467365601
false_self_state,217,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,217,MemoryOnly,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
false_self_state,217,PersistentSelf,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
false_self_state,217,MirrorNeuroSymbolic,115.25,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,5,5,0.6635731439089472
false_self_state,218,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,218,MemoryOnly,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
false_self_state,218,PersistentSelf,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
false_self_state,218,MirrorNeuroSymbolic,110.64999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,9,0.6576326665267154
false_self_state,219,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,219,MemoryOnly,120.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,35,0,0.0
false_self_state,219,PersistentSelf,120.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,35,0,0.0
false_self_state,219,MirrorNeuroSymbolic,83.35000000000001,1.0,1.0,1.0,0.0,1.0,1.0,12.0,3,18,17,0.6036596768042682
false_self_state,220,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,220,MemoryOnly,95.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,25,0,0.0
false_self_state,220,PersistentSelf,121.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,25,0,0.0
false_self_state,220,MirrorNeuroSymbolic,110.8,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,8,8,0.7101986358030916
false_self_state,221,NeuralOnly,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0.0
false_self_state,221,MemoryOnly,57.9,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,21,0,0.0
false_self_state,221,PersistentSelf,57.9,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,21,0,0.0
false_self_state,221,MirrorNeuroSymbolic,107.10000000000001,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,6,6,0.7315069193814816
false_self_state,222,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,222,MemoryOnly,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
false_self_state,222,PersistentSelf,121.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,26,0,0.0
false_self_state,222,MirrorNeuroSymbolic,114.69999999999999,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,9,8,0.639586176498146
false_self_state,223,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,223,MemoryOnly,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
false_self_state,223,PersistentSelf,123.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,10,0,0.0
false_self_state,223,MirrorNeuroSymbolic,115.44999999999999,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,4,3,0.7038351368316149
false_self_state,224,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,224,MemoryOnly,120.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,32,0,0.0
false_self_state,224,PersistentSelf,120.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,32,0,0.0
false_self_state,224,MirrorNeuroSymbolic,106.35000000000001,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,11,11,0.7833479970421431
false_self_state,225,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,225,MemoryOnly,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
false_self_state,225,PersistentSelf,122.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,18,0,0.0
false_self_state,225,MirrorNeuroSymbolic,110.9,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,8,6,0.6913187390146435
false_self_state,226,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,226,MemoryOnly,121.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,21,0,0.0
false_self_state,226,PersistentSelf,95.9,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,21,0,0.0
false_self_state,226,MirrorNeuroSymbolic,106.64999999999999,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,9,9,0.799013353230761
false_self_state,227,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
false_self_state,227,MemoryOnly,121.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,28,0,0.0
false_self_state,227,PersistentSelf,121.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,28,0,0.0
false_self_state,227,MirrorNeuroSymbolic,110.8,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,8,8,0.6787392915292194
false_self_state,228,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,228,MemoryOnly,94.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,35,0,0.0
false_self_state,228,PersistentSelf,94.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,35,0,0.0
false_self_state,228,MirrorNeuroSymbolic,105.7,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,16,14,0.6718874000866639
false_self_state,229,NeuralOnly,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,229,MemoryOnly,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
false_self_state,229,PersistentSelf,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
false_self_state,229,MirrorNeuroSymbolic,110.8,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,6,0.7187631593322741
false_self_state,230,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,230,MemoryOnly,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
false_self_state,230,PersistentSelf,122.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,16,0,0.0
false_self_state,230,MirrorNeuroSymbolic,111.10000000000001,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,6,6,0.7017371673439816
false_self_state,231,NeuralOnly,40.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.0
false_self_state,231,MemoryOnly,38.1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,19,0,0.0
false_self_state,231,PersistentSelf,38.1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,19,0,0.0
false_self_state,231,MirrorNeuroSymbolic,110.55,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,10,9,0.685125784521895
false_self_state,232,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,232,MemoryOnly,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
false_self_state,232,PersistentSelf,121.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,24,0,0.0
false_self_state,232,MirrorNeuroSymbolic,106.55,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,10,9,0.7298964575727405
false_self_state,233,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,233,MemoryOnly,121.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,29,0,0.0
false_self_state,233,PersistentSelf,121.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,29,0,0.0
false_self_state,233,MirrorNeuroSymbolic,110.95,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,7,7,0.7988167893230343
false_self_state,234,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,234,MemoryOnly,83.6,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,24,0,0.0
false_self_state,234,PersistentSelf,83.6,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,24,0,0.0
false_self_state,234,MirrorNeuroSymbolic,106.75,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,9,7,0.72805450990768
false_self_state,235,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,235,MemoryOnly,94.8,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,32,0,0.0
false_self_state,235,PersistentSelf,94.8,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,32,0,0.0
false_self_state,235,MirrorNeuroSymbolic,106.05,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,13,13,0.6969173612879029
false_self_state,236,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,236,MemoryOnly,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
false_self_state,236,PersistentSelf,122.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,15,0,0.0
false_self_state,236,MirrorNeuroSymbolic,110.69999999999999,1.0,1.0,1.0,1.0,1.0,0.0,12.0,3,9,8,0.6829233713068046
false_self_state,237,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,237,MemoryOnly,123.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0.0
false_self_state,237,PersistentSelf,123.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0.0
false_self_state,237,MirrorNeuroSymbolic,119.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1,1,1,0.6633394341247205
false_self_state,238,NeuralOnly,60.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0,0,0,0.0
false_self_state,238,MemoryOnly,82.8,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,32,0,0.0
false_self_state,238,PersistentSelf,82.8,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,32,0,0.0
false_self_state,238,MirrorNeuroSymbolic,106.45,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,11,9,0.7572540842941367
false_self_state,239,NeuralOnly,124.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0.0
false_self_state,239,MemoryOnly,121.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,25,0,0.0
false_self_state,239,PersistentSelf,121.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,25,0,0.0
false_self_state,239,MirrorNeuroSymbolic,106.85000000000001,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,8,7,0.7273768817547003
false_self_state,240,NeuralOnly,86.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,240,MemoryOnly,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
false_self_state,240,PersistentSelf,122.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,13,0,0.0
false_self_state,240,MirrorNeuroSymbolic,115.60000000000001,1.0,1.0,1.0,1.0,1.0,0.0,8.0,2,3,2,0.7277418791696121
false_self_state,241,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,241,MemoryOnly,122.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,20,0,0.0
false_self_state,241,PersistentSelf,122.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,20,0,0.0
false_self_state,241,MirrorNeuroSymbolic,106.35000000000001,1.0,1.0,1.0,1.0,1.0,0.0,16.0,4,11,11,0.6800734301825082
false_self_state,242,NeuralOnly,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0.0
false_self_state,242,MemoryOnly,94.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,35,0,0.0
false_self_state,242,PersistentSelf,94.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,35,0,0.0
false_self_state,242,MirrorNeuroSymbolic,84.5,1.0,1.0,1.0,0.0,1.0,1.0,12.0,3,10,10,0.6990864184749579
false_self_state,243,NeuralOnly,66.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0
false_self_state,243,MemoryOnly,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
false_self_state,243,PersistentSelf,121.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,22,0,0.0
