seed,perturbation,agent,steps,survived,energy_final,resources_collected,hazards_hit,calibrations,viability,contradiction_load,reliability_mean,reliability_min
312607,false_energy,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
312608,false_energy,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
312609,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312610,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312611,false_energy,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
312612,false_energy,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
312613,false_energy,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
312614,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312615,false_energy,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
312616,false_energy,A_predictor_only,37,0,-8.0,7,6,0,67.0,0.0,1.0,1.0
312617,false_energy,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
312618,false_energy,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
312619,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312620,false_energy,A_predictor_only,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
312621,false_energy,A_predictor_only,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
312622,false_energy,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
312623,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312624,false_energy,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
312625,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312626,false_energy,A_predictor_only,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
312627,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312628,false_energy,A_predictor_only,53,0,0.0,8,11,0,50.0,0.0,1.0,1.0
312629,false_energy,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
312630,false_energy,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
312631,false_energy,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
312632,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312633,false_energy,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
312634,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312635,false_energy,A_predictor_only,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
312636,false_energy,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
312637,false_energy,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
312638,false_energy,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
312639,false_energy,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
312640,false_energy,A_predictor_only,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
312641,false_energy,A_predictor_only,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
312642,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312643,false_energy,A_predictor_only,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
312644,false_energy,A_predictor_only,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322345,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322346,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322347,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322348,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322349,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322350,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322351,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322352,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322353,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322354,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322355,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322356,false_energy,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
322357,false_energy,B_memory,150,1,65.0,9,9,0,243.25,0.0,1.0,1.0
322358,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322359,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322360,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322361,false_energy,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
322362,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322363,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322364,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322365,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322366,false_energy,B_memory,24,0,-2.0,6,5,0,51.0,0.0,1.0,1.0
322367,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322368,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322369,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322370,false_energy,B_memory,38,0,-9.0,7,6,0,68.0,0.0,1.0,1.0
322371,false_energy,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
322372,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322373,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322374,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322375,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322376,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322377,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322378,false_energy,B_memory,35,0,0.0,7,5,0,74.0,0.0,1.0,1.0
322379,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322380,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322381,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322382,false_energy,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
322383,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322384,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322385,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322386,false_energy,B_memory,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
322387,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322388,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322389,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322390,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322391,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322392,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322393,false_energy,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
322394,false_energy,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
322395,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322396,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322397,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322398,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322399,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322400,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322401,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322402,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322403,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322404,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322405,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322406,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322407,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322408,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322409,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322410,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322411,false_energy,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
322412,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322413,false_energy,B_memory,150,1,65.0,9,0,0,324.25,0.0,1.0,1.0
322414,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322415,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322416,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322417,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322418,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322419,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322420,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322421,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322422,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322423,false_energy,B_memory,36,0,-5.0,3,6,0,18.0,0.0,1.0,1.0
322424,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322425,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322426,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322427,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322428,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322429,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322430,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322431,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322432,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322433,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322434,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322435,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322436,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322437,false_energy,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
322438,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322439,false_energy,B_memory,32,0,-3.0,7,8,0,44.0,0.0,1.0,1.0
322440,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322441,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322442,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322443,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322444,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322445,false_energy,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
322446,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322447,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322448,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322449,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322450,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322451,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322452,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322453,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322454,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322455,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322456,false_energy,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
322457,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322458,false_energy,B_memory,150,1,65.0,9,10,0,234.25,0.0,1.0,1.0
322459,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322460,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322461,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322462,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322463,false_energy,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
322464,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322465,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322466,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322467,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322468,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322469,false_energy,B_memory,150,1,65.0,9,8,0,252.25,0.0,1.0,1.0
322470,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322471,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322472,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322473,false_energy,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
322474,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322475,false_energy,B_memory,150,1,65.0,9,7,0,261.25,0.0,1.0,1.0
322476,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322477,false_energy,B_memory,150,1,65.0,9,1,0,315.25,0.0,1.0,1.0
322478,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322479,false_energy,B_memory,150,1,65.0,9,6,0,270.25,0.0,1.0,1.0
322480,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322481,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322482,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322483,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322484,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322485,false_energy,B_memory,150,1,65.0,9,5,0,279.25,0.0,1.0,1.0
322486,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
322487,false_energy,B_memory,150,1,65.0,9,4,0,288.25,0.0,1.0,1.0
322488,false_energy,B_memory,150,1,65.0,9,2,0,306.25,0.0,1.0,1.0
322489,false_energy,B_memory,150,1,65.0,9,3,0,297.25,0.0,1.0,1.0
